Title,ID,Comment
Re: [問題] 玉山eTag聯名卡送7-11咖啡問題,pigchang,":如果喵喵和ETC哆啦A夢兩張同時辦,可同時參加新戶活動嗎?"
[問題] 玉山eTag聯名卡送7-11咖啡問題,butkam,:etag非必要
[問題] 玉山eTag聯名卡送7-11咖啡問題,butkam,:但要選1就要辦
[問題] 玉山eTag聯名卡送7-11咖啡問題,GND,:感謝樓上大大的回答 ^_^
[問題] 玉山eTag聯名卡送7-11咖啡問題,gucci2,:有玉山的Debit卡不知道算新戸還舊戸? XD
[問題] 玉山eTag聯名卡送7-11咖啡問題,flypenguin,:Debit card 不屬於 credit card ，應該算新戶吧
[問題] 玉山eTag聯名卡送7-11咖啡問題,killholic,:關於首刷699，只要一筆嗎？還是五筆？
[問題] 玉山eTag聯名卡送7-11咖啡問題,flypenguin,:一筆啊  XD
[問題] 玉山eTag聯名卡送7-11咖啡問題,gucci2,:中午問了玉山客服說Debit也是信用卡所以算舊戶XD
[問題] 玉山eTag聯名卡送7-11咖啡問題,breakingdown,:舊戶是4杯嗎？
[問題] 玉山eTag聯名卡送7-11咖啡問題,breakingdown,:(記得舊戶也有只是比較少)
[問題] 玉山eTag聯名卡送7-11咖啡問題,flypenguin,:嗯 舊戶是 200 or 四杯，debit 卡也算那滿悲劇的…
[問題] 玉山eTag聯名卡送7-11咖啡問題,flypenguin,:很多人都開戶就順便開了，也沒在用。
[問題] 玉山、國泰世華eTag聯名卡選擇？,alex1973,":你都知道他們有哪些差異了, 剩下的是你自己的需求問題,"
[問題] 玉山、國泰世華eTag聯名卡選擇？,alex1973,":問別人得到的答案是別人的需求, 不是你的需求."
[問題] 玉山、國泰世華eTag聯名卡選擇？,butkam,:自己算算看你一個月的油錢 悠遊卡加值的費用跟停車的需求
[問題] 玉山、國泰世華eTag聯名卡選擇？,wangbadan,:2張都辦不就得了
[問題] 玉山、國泰世華eTag聯名卡選擇？,vxat,:我就是兩張都辦...
[問題] 玉山、國泰世華eTag聯名卡選擇？,kim777,:可以兩張都辦~但登錄車號只能選一張信用卡扣
[問題] 玉山、國泰世華eTag聯名卡選擇？,johnny1972,:我覺得etag優惠我都吃不到，所以也還在考慮要辦哪一張
[問題] 玉山、國泰世華eTag聯名卡選擇？,newgunden,:車版會建議妳都不要辦 XDD
[問題] 玉山、國泰世華eTag聯名卡選擇？,flypenguin,:不影響啊… 我就沒裝 ETC，辦卡來用加油、停車優惠
[問題] 玉山、國泰世華eTag聯名卡選擇？,honoYang,:不要辦ETAG啊!!!!
[問題] 玉山、國泰世華eTag聯名卡選擇？,Iambenito,":不需有ETAG,也能兩張都辦"
N/A,tornado1621,: 郵局
N/A,CCRun,: 只要沒有寫「全程旅遊險」的一律都是只有公共運輸
N/A,CCRun,: https://bit.ly/45c2yR8 這邊寫的很清楚，中信只有
N/A,CCRun,: 華航/大中華/ana的頂卡有海外全程險
N/A,tndh,: 國泰cube無限好像有全程
N/A,tourism1003,: #1aH34TZ7 (creditcard)已違反板規1-3註1，警告一次
N/A,tourism1003,: 。
N/A,tourism1003,: 本文預計於8/19依板規刪文處理。
N/A,tndh,: 齁齁齁  1-3招待
N/A,tndh,: 中信能減免的鼎卡  應該都沒全程  有附的都要年費
N/A,Vessel,: 問就是準備1-3 噗
N/A,momopoiuy,: 這個版到底還可以幹嘛?
N/A,basacola,: 又1-3？？？？
N/A,ayhlee,: 還是１－３　哈
N/A,freerider90,: 這篇算很正常的說...
N/A,tomsawyer,: 國泰的雙幣回饋很差...
N/A,alex1973,: 樓主對雙幣的定義真是非常不同，你這兩張都不是雙
N/A,alex1973,: 幣卡吧，照你的定義，只要是信用卡都可以吧
N/A,sinclaireche,: 這篇只有一張能雙幣
N/A,sinclaireche,: 只有中信那張可選美日雙幣
N/A,shangclock,: 中信的鼎卡有雙幣的選項啊
N/A,tndh,: 正不正常  只有偉大板主說的算  要砍就馬上砍阿
N/A,coke,: 板主是寫機器人問題分類的自動1-3嗎
N/A,ropert,: 大概了解了，謝謝版友們的建議！
N/A,my1938,: 這篇也算1-3？哇…
N/A,csjan,: 這個版是希望大家不要討論嗎？
N/A,csjan,: 大家若碰上法律糾紛也不用請律師了 反正法條都有寫
N/A,addy7533967,: 可撥，這個也要被1-3QQ
N/A,lc12310,: 雙幣指的是繳款使用的幣別，是看你手上有什麼幣吧?
N/A,whywhywhy,: 好慘 看來這邊只能發辦卡跟調額了...
N/A,UCCUplz,: 又1-3 這版真的要被搞廢了
N/A,jackloutter,: #1WJsW5lp (creditcard)  自行搜尋關鍵字「註1：」
N/A,jackloutter,: ↑板規那段有註明為何被被1-3的原因。
N/A,jackloutter,: 如有要修文，建議用電腦版雙開登入後編輯好貼過來
N/A,jackloutter,: 才會有正確的預設格式。
N/A,jackloutter,: 發文選擇標題[問題]，也有相關說明被1-3的原因。
N/A,jackloutter,: 簡單來說，就我之前在推文提的：手機APP預設格式帶
N/A,jackloutter,: 不出來，或是發文者直接清空當作沒這回事。
N/A,jackloutter,: 在電腦版 https://term.ptt.cc/   問題較小。
N/A,ropert,: 了解，我自行清空好了，謝謝
N/A,qqplusqq,: 好奇制定版規時是投票表決還是版主自己定？不合理
N/A,qqplusqq,: 的版規如1-3，就可以廢除吧？不然卡版就成文字獄了
N/A,Kazamatsuri,: 大部分是他上任前就有的 更早就不知道是哪任訂的了
N/A,jackloutter,: #1QS8KqyL (creditcard) 1-3 很早就有
N/A,BabyWolf,: j大你字太多了啦他沒看懂 重點就是分類不要選[問題]
N/A,BabyWolf,: 要選[建議]然後照格式發 他原文有自提兩張卡不會砍
N/A,jackloutter,: 板規就逐步歸納的，按照我提示走、沒有字太多問題
N/A,BabyWolf,: 你是對的 只是他沒看懂
N/A,BabyWolf,: 他連你在講「有預設格式也會被發文者清空」看成你建
N/A,BabyWolf,: 議他清空這篇 要順利照你建議爬版規找到答案的機率
N/A,BabyWolf,: 不高
N/A,BabyWolf,:                                        *都看成
N/A,ropert,: 嗨 我有看懂格式問題，但我確實那句話是要我格式清
N/A,ropert,: 空....是我理解錯了。   不過說真的 早期ptt網路是
N/A,ropert,: 個很容易透過查詢跟了解訊息的地方。目前太多細節
N/A,ropert,: 跟版規格式要守，對於一些老人 其實蠻累的，尤其不
N/A,ropert,: 習慣再用電腦版。當然各有不同時期建立的規範，也沒
N/A,ropert,: 什麼大不了
N/A,BabyWolf,: 謝謝原po回應 是說原本問題也算有討論到了就好
N/A,ropert,: 另外其實所謂的分類，建議，心得，討論，問題等等，
N/A,ropert,: 在沒有版規逐字看過，其實不容易知道這個差異。比如
N/A,ropert,: 討論過程有了建議，表達心得又有問題討論。但不管如
N/A,ropert,: 何謝謝熱心版友，大概有清楚自己要找的信用卡方向，
N/A,ropert,: 謝謝
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,kiromomo168,: 希望JCB印前面，玉山銀行印後面，這樣更好看
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,alloc,: 卡面蠻可愛的
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pl726,: 熊本熊4張 就這款在正面留一條白的 感覺很怪
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,senju,: 希望JCB 印前面，玉…+1
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,yoyo27429,: 首刷限“國內”一般消費喔
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,qqplusqq,: 什麼~免年費門檻降了！之前想辦雙幣卡，但因為免年
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,qqplusqq,: 費門檻高沒有辦，立馬來辦
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,my9005,: 實體卡怎麼看起來有點沒質感... 但JCB logo換新版了
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,lovesheo,: 那麼快收到卡片了!!
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,adychen1982,: 才剛辦台新的……好像有年費，是不是要剪掉好了…
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,adychen1982,: …換這張
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,adychen1982,: 但是玉山沒開外幣帳戶XDDD
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,jvrmusic,: 7/25申請 還在製卡中
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,orange21,: 那節沒學粉紅熊用透明的
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,unin7121,: 大大是信用卡之神嗎
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,qqplusqq,: 雙幣卡的帳單是會獨立嗎？雖然有玉山台外幣帳戶，
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,qqplusqq,: 但之前辦好卡費自動扣繳。怕辦這張，其他卡別的卡
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,qqplusqq,: 費會強制要用玉山台幣帳戶扣款…
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,zirong,: 什麼，這麼快就收到了，想說後天要出國，應該來不
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,zirong,: 及收到，先刷舊的雙幣卡，等回來再辦說。
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,justin0405,: 7/25晚上加辦，現在已收到
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,justin0405,: 昨天打去問說週六出國，客服回一定來的及
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,kalmia,: 我也是加辦這張 btw 7/10辦的渣打跟這張一起收到了
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,qqplusqq,: 明白，看來要跟客服確認一下了，習慣用同一間銀行
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,qqplusqq,: 扣所有信用卡的卡費比較好控管
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,chinaeatshit,: 玉山銀真的很喜歡熊耶
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,wavier,: 永豐幣倍免年費條件也很容易
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,jaychou421,: 舊戶9999門檻好高
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,dennis0801,: 舊戶行李箱門檻高到讓人懶得刷，但刷日幣還不錯
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,Softrella,: 別張台幣卡不會變自動扣繳台幣帳戶，至少我的沒有
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,adychen1982,: shit!!開完户發現忘記輸入活動碼……
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,nokona,: 回樓上a大，沒外幣帳戶可開數位帳戶唷～ 填活動代碼
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,nokona,: 完成任務有送日幣2300圓
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pwseki206,: 玉山也改電子帳單免年費了嗎？我看官網還是寫要15
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pwseki206,: 萬說
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pwseki206,: 然後最好養的我怎麼記得是永豐幣倍說，雖然他們的
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pwseki206,: 匯率不怎麼樣XD
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,ckfh101,: 電子帳單免年費的是熊本熊卡
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,adychen1982,: 我就是申請後發現沒填到碼……QQ
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,alexshie,: 還是吉鶴就好，懶得搞了
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,shiyanin,: 行李箱大小差了一點，沒辦法當登機箱真可惜
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,shinkon,: 這有數位卡嗎？
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pippen2002,: 中國信託 （1000K）無限卡(頂級)  <--好奇年費? 3Q
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pippen2002,: 台新卡我永遠只用百貨卡...其他廢到笑!
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pippen2002,: 申請後發現沒填到碼??＿甚麼碼?我錯過?
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pippen2002,: 可開數位帳戶?舊戶還有好禮嗎?我有傳統外幣!
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,willko,: 好可愛
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,willko,: 我實體跟數位都各有臺外幣帳戶..
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,a0913,: 應該是外幣扣玉山外幣吧？
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,a0913,: 我收到簡訊只寫外幣
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,a0913,: 一樣是玉山台外幣實體户 一直都是他行扣繳
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,isaacc,: 我也是這張，申辦與收到的時間一樣!
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,qqplusqq,: 我也是按送出，就收到核卡簡訊，秒核！
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pippen2002,: 實體跟數位都各有臺外幣帳戶.<--我就是想這樣!
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,pippen2002,: LINE Pay無限不用年費 />這是之前養卡的吧ˊ??
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,Kaken,: 上個月才辦永豐幣倍，看到這張整個很想跳槽
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,gendigital,: 弱弱問一下、雙幣卡刷外幣只能等自動扣款銷帳，不
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,gendigital,: 能帳單出帳就外幣帳戶轉帳繳掉是嗎？說明只寫用台
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,gendigital,: 幣繳款只能算台幣溢繳，到扣款日外幣照扣.....不台
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,gendigital,: 幣溢繳，這樣信用額度不就被佔掉？
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,andring,: 同事也有推薦
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,Kazamatsuri,: 雙幣卡的外幣帳單目前無法手動繳 只能外幣帳戶自扣
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,gendigital,: 不能自己繳款，出帳後強迫佔額度至少半個月.....不
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,gendigital,: 太理想
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,adychen1982,: 我申請台外幣帳戶後又馬上申請卡，都秒核！後來也
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,adychen1982,: 發現之前有個申請的帳戶已經是數位的了，所以沒有
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,adychen1982,: 新户的優惠了QQ
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,peiningyu,: 舊戶+已有數帳 申請秒核 第一張雙幣卡開心
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,zoey28,: 剛剛也申請了，真的是秒核
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,ggman2,: 這張卡超軟 有點擔心耐用度
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,peiningyu,: 真的軟 用石頭紙+PTEG做的 擔心他會被折壞
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,peiningyu,: *PETG
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,Kazamatsuri,: 玉山舊戶加辦基本上大多數都是秒核啦～ XD
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,Kazamatsuri,: 不知道玉山能不能學聯邦吉鶴那樣上QuicPay減少拿出
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,Kazamatsuri,: 來的次數？ XD
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,SuLiaen,: 不用等折壞，收納三天銀漆已掉xD
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,loCoal246,: 有大大要幫做業績嗎XD
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,jarvislai,: 有輸入開戶優惠碼jpy2300也有結購日圓 但沒有看到23
[心得] 玉山熊本熊日圓雙幣卡加辦核卡（附卡面）,jarvislai,: 00日圓的旅遊金QQ
[新聞]哈日族換日圓／搭雙幣卡最便宜！達人、묊時間: Wed Jun  8 15:34:06 2022,kiromomo168,: 一直跌換越多虧越多
[新聞]哈日族換日圓／搭雙幣卡最便宜！達人、묊時間: Wed Jun  8 15:34:06 2022,oresta,: 我也換了臺幣十幾萬， orz
[新聞]哈日族換日圓／搭雙幣卡最便宜！達人、묊時間: Wed Jun  8 15:34:06 2022,oresta,: 雙幣卡應該等漲的時候再用吧
[新聞]哈日族換日圓／搭雙幣卡最便宜！達人、묊時間: Wed Jun  8 15:34:06 2022,chinaeatshit,: 0.249開始換 不知不覺也換了20萬了...
[新聞]哈日族換日圓／搭雙幣卡最便宜！達人、묊時間: Wed Jun  8 15:34:06 2022,bryanwang,: 外幣卡要從，外幣帳號扣款，現在誰會存日幣？
[新聞]哈日族換日圓／搭雙幣卡最便宜！達人、묊時間: Wed Jun  8 15:34:06 2022,horusli,: 複製貼上都還有亂碼 zzz
[新聞]哈日族換日圓／搭雙幣卡最便宜！達人、묊時間: Wed Jun  8 15:34:06 2022,zerox6315,: 樓上你是真不知？日旅版匯率串一堆在存
